x,y,obstacle_type,is_charging_station,battery_level,path_length,navigation_success
8,21,dynamic,0,96.39,39,0
4,24,none,0,85.72,7,1
9,21,none,1,48.57,9,0
28,29,none,1,38.17,63,0
19,9,dynamic,1,75.2,83,0
22,18,none,0,97.88,49,0
10,26,none,1,68.23,91,1
4,5,none,1,97.4,31,0
6,14,none,1,96.81,68,0
26,10,none,0,23.47,53,0
19,1,none,0,34.98,24,1
4,5,dynamic,0,70.04,63,1
1,21,dynamic,1,67.55,9,0
10,25,static,1,30.38,32,0
4,27,static,1,20.07,59,0
8,12,none,0,37.99,36,1
24,15,dynamic,0,99.61,14,1
8,1,none,0,47.55,41,0
11,14,dynamic,0,48.8,20,0
13,20,static,0,35.9,82,1
20,0,static,1,95.08,92,1
14,26,dynamic,0,83.38,58,0
18,7,dynamic,1,47.75,38,1
28,27,dynamic,0,69.19,95,1
0,5,dynamic,0,54.49,40,0
18,9,dynamic,0,41.67,71,1
21,8,dynamic,1,17.68,31,1
9,23,static,1,62.95,23,0
2,6,dynamic,1,27.51,70,0
20,16,static,1,63.62,94,0
16,1,dynamic,1,51.63,61,1
3,21,static,0,46.46,86,0
25,19,static,1,19.5,6,0
5,7,static,0,19.65,7,0
27,14,dynamic,1,21.54,99,0
5,7,dynamic,0,77.09,25,1
26,28,dynamic,1,92.05,5,0
17,20,dynamic,0,34.83,96,0
23,0,static,0,64.37,24,0
14,3,dynamic,1,10.37,83,0
16,2,none,0,16.0,63,0
1,11,static,0,23.26,48,0
6,7,none,1,31.63,67,0
29,10,none,0,47.19,34,0
28,25,none,1,60.94,26,1
1,15,none,0,27.66,92,1
11,20,none,0,52.53,54,1
27,8,none,0,76.33,94,1
27,16,none,1,19.24,45,1
22,0,dynamic,1,67.87,49,1
1,7,dynamic,0,26.88,92,0
6,2,none,1,84.14,35,1
19,19,dynamic,1,91.41,75,1
23,12,dynamic,1,59.75,73,0
20,13,dynamic,0,88.07,13,0
2,15,static,0,38.36,70,1
21,24,static,1,81.76,82,1
20,27,static,0,37.42,47,0
1,20,dynamic,1,20.51,93,1
4,11,none,1,52.61,5,0
12,25,static,0,68.7,10,1
17,10,dynamic,1,72.59,89,0
21,22,dynamic,0,30.72,28,1
24,17,dynamic,1,19.56,61,1
0,3,static,0,18.97,11,0
28,4,dynamic,1,30.87,60,1
24,9,none,1,94.24,93,0
22,24,static,0,69.67,99,0
1,4,none,1,46.88,10,1
27,21,static,1,80.15,86,0
25,24,static,0,37.54,55,1
27,29,static,0,25.1,58,0
29,2,none,1,95.17,85,0
15,28,static,0,87.37,45,1
18,2,none,0,98.87,15,1
7,0,static,1,51.05,40,0
19,1,static,0,79.23,9,1
24,24,none,1,95.02,42,1
14,11,dynamic,1,17.46,94,1
5,24,none,0,56.53,72,1
6,22,static,0,87.89,86,0
11,15,none,1,84.49,65,0
15,14,none,1,62.94,54,1
9,4,static,0,36.91,79,1
20,22,static,1,41.48,49,1
9,21,none,0,76.78,36,1
17,6,none,0,79.26,83,0
2,6,dynamic,0,32.4,53,1
5,4,static,1,23.84,58,1
29,4,none,0,67.32,18,0
19,26,dynamic,1,25.57,14,0
19,3,none,0,62.1,22,1
28,16,none,0,59.38,76,1
0,7,static,1,20.95,6,1
20,11,static,1,91.39,23,1
16,17,dynamic,1,37.94,5,1
9,26,none,1,20.07,60,0
11,16,dynamic,1,96.06,10,1
26,22,none,1,74.59,56,0
8,12,dynamic,1,15.39,90,1
8,21,dynamic,0,40.64,43,1
27,9,dynamic,1,81.55,5,1
13,7,none,1,39.84,15,0
0,28,dynamic,0,40.73,32,0
1,27,static,1,87.29,68,0
4,23,dynamic,1,88.33,59,0
28,26,dynamic,0,51.8,15,1
29,14,dynamic,1,88.57,92,1
29,24,static,0,45.92,29,1
16,8,none,0,23.34,95,0
18,4,static,0,53.6,86,1
15,17,static,0,92.15,17,0
27,23,none,0,17.59,82,1
5,23,none,0,75.38,17,0
9,5,static,1,48.59,69,0
4,5,static,0,69.15,37,0
2,8,static,0,37.73,33,0
2,5,dynamic,1,22.26,56,1
10,26,none,1,25.27,48,0
13,16,dynamic,0,91.41,9,1
29,19,dynamic,1,95.33,20,1
22,12,dynamic,1,62.71,55,1
28,20,none,0,47.3,84,1
18,8,static,1,87.16,97,1
15,17,dynamic,0,19.88,60,1
18,21,dynamic,1,40.7,48,0
25,17,static,0,20.82,13,0
25,18,dynamic,1,96.42,24,1
16,1,dynamic,1,89.92,64,0
27,14,dynamic,1,19.37,72,1
7,26,static,0,98.5,12,1
1,10,dynamic,0,46.57,54,0
14,4,static,0,89.81,75,1
10,15,none,1,16.38,19,0
2,13,none,0,45.72,63,0
19,17,static,1,83.18,70,1
29,11,none,0,22.14,35,0
28,6,none,0,60.13,65,1
6,0,dynamic,0,47.98,5,0
10,22,none,1,90.39,27,0
10,16,static,0,38.0,70,1
9,2,none,0,86.53,85,0
23,13,dynamic,0,46.54,36,1
25,14,none,1,88.99,8,0
13,0,static,0,97.86,91,1
20,4,static,1,90.27,60,0
16,20,none,1,61.97,42,1
14,13,static,0,40.61,35,1
1,15,static,0,18.71,30,0
10,1,static,0,35.56,17,0
19,23,none,0,57.59,36,0
16,1,none,1,96.45,21,1
10,29,static,1,53.84,19,0
8,8,none,1,51.92,10,1
19,2,static,0,56.53,38,0
23,22,none,1,52.54,43,1
12,7,static,1,10.8,66,0
1,22,static,0,30.6,8,1
5,23,none,1,94.16,48,1
16,28,none,0,68.62,44,1
6,17,dynamic,0,83.27,28,0
1,21,none,1,76.67,71,0
27,7,none,1,98.49,53,1
1,20,none,0,13.65,30,1
1,6,dynamic,1,12.28,21,0
24,3,none,0,41.83,17,0
1,22,none,1,90.03,94,0
19,21,static,0,75.23,63,1
11,22,dynamic,0,44.82,81,0
29,1,static,0,57.46,67,0
14,2,static,0,43.5,97,1
14,23,none,0,30.16,19,0
9,4,dynamic,1,92.59,80,0
14,18,dynamic,1,82.03,44,1
7,17,static,1,91.8,52,1
23,4,dynamic,1,53.87,74,1
27,7,dynamic,0,89.61,12,1
2,25,none,0,71.12,91,0
25,4,none,0,68.68,88,0
29,19,dynamic,0,47.62,56,0
28,20,static,1,53.73,69,1
8,11,static,0,48.85,76,0
25,12,none,1,71.41,16,0
24,8,none,0,17.96,67,1
28,3,static,1,88.09,26,1
16,3,none,0,47.11,49,0
28,21,static,1,57.65,29,0
29,3,dynamic,0,29.24,87,0
4,16,dynamic,0,43.56,62,1
10,23,dynamic,1,16.3,24,1
29,20,none,0,59.44,59,0
16,2,dynamic,0,27.81,22,0
0,10,static,0,74.67,68,1
7,4,dynamic,1,30.64,36,0
20,6,dynamic,0,69.03,84,0
26,29,static,1,63.82,9,1
19,12,dynamic,1,75.29,57,0
3,19,static,1,91.81,33,0
0,17,none,1,71.75,49,0
7,8,static,1,90.45,63,1
25,27,dynamic,0,75.22,17,1
11,8,static,0,88.35,70,0
3,21,dynamic,0,79.28,93,1
8,4,dynamic,1,39.05,12,0
10,28,none,0,95.1,34,1
17,1,dynamic,0,26.09,34,1
7,3,dynamic,0,58.15,28,0
24,2,dynamic,0,41.25,28,1
29,4,none,0,93.2,55,1
11,27,dynamic,0,80.56,68,1
24,23,none,0,93.29,52,0
8,17,none,0,73.15,84,0
9,26,none,1,23.79,24,1
16,22,none,1,66.03,63,1
12,22,none,1,45.86,33,0
21,9,static,1,52.11,21,0
6,17,static,0,43.55,35,1
5,23,static,1,42.2,81,1
10,6,dynamic,1,10.17,77,1
28,11,dynamic,1,12.06,98,1
7,6,none,1,59.42,69,0
23,26,static,1,12.51,12,0
1,12,dynamic,0,52.86,64,0
14,16,none,0,18.59,80,1
11,19,none,0,62.78,34,0
24,26,dynamic,1,36.07,87,1
11,20,dynamic,0,42.82,23,1
20,28,dynamic,1,21.67,59,1
11,11,dynamic,0,44.94,91,1
16,7,none,0,84.07,52,0
4,23,none,1,88.17,73,0
5,28,static,1,10.37,73,1
13,1,dynamic,1,75.05,43,0
14,28,static,0,34.42,60,1
25,5,none,1,67.2,43,0
6,0,none,0,82.99,14,1
4,13,dynamic,1,75.48,81,1
18,28,static,0,88.05,7,0
3,13,dynamic,1,15.98,25,0
12,1,none,1,39.24,50,0
20,11,dynamic,1,16.23,23,1
26,2,static,1,47.21,71,1
2,8,dynamic,0,28.88,66,0
3,21,none,0,44.39,28,1
13,25,dynamic,1,19.03,28,0
24,17,dynamic,1,92.98,48,1
23,19,static,0,59.37,49,0
24,1,none,1,58.45,100,1
20,23,static,1,47.24,47,1
16,21,none,0,44.93,8,1
21,10,none,0,88.58,59,1
23,12,none,1,25.76,23,1
24,8,dynamic,1,17.99,90,1
8,22,none,0,45.06,34,1
10,0,dynamic,0,76.38,95,0
3,18,none,1,86.6,96,0
20,13,static,1,38.96,30,1
5,8,dynamic,1,52.24,20,1
18,27,dynamic,1,34.22,79,1
5,1,none,1,29.98,63,0
27,18,dynamic,0,86.05,49,0
11,10,static,1,44.13,68,1
4,29,static,1,52.97,46,1
8,27,static,1,61.54,94,0
13,23,dynamic,1,77.33,74,0
11,12,none,1,81.0,94,1
24,29,dynamic,0,65.45,20,0
16,6,dynamic,0,28.67,67,1
21,27,dynamic,1,62.85,91,1
20,0,none,1,31.94,33,0
15,20,dynamic,1,66.14,10,1
8,9,none,0,94.1,26,0
16,29,dynamic,1,27.02,5,1
9,12,static,1,88.46,65,0
5,23,static,0,98.73,67,1
10,9,static,0,64.09,45,0
11,9,none,0,40.31,40,1
21,2,dynamic,1,92.81,79,1
5,28,dynamic,0,55.35,6,0
27,9,none,0,82.5,82,1
2,25,static,0,33.04,13,1
11,4,none,0,99.84,53,0
16,11,dynamic,0,41.79,7,1
10,12,static,1,71.35,11,0
15,7,none,0,43.78,84,1
8,12,none,0,11.58,57,0
14,1,static,0,45.12,61,1
15,19,static,0,67.47,46,1
26,20,none,1,87.46,5,0
28,4,static,0,40.59,75,1
2,12,none,1,78.94,88,1
9,3,none,1,35.33,11,0
7,27,none,1,31.12,48,1
2,27,none,1,20.95,43,0
15,12,none,1,68.1,61,0
3,7,static,0,39.86,97,0
0,16,static,1,29.19,56,0
6,11,none,0,41.6,56,1
24,10,static,1,11.64,45,0
22,8,static,1,12.38,51,0
13,10,none,0,63.43,18,1
15,27,dynamic,0,11.57,56,1
27,5,dynamic,1,71.56,65,1
3,8,none,1,69.62,97,0
28,16,none,0,10.02,84,1
9,15,dynamic,1,21.17,83,1
9,1,none,1,62.86,59,0
16,3,static,0,37.05,40,0
21,3,none,1,63.76,87,0
17,2,static,1,50.06,50,1
9,26,static,1,96.57,87,1
27,22,none,1,53.67,94,0
21,12,none,0,23.26,92,0
8,16,static,1,55.68,73,1
7,19,dynamic,1,96.76,7,0
23,13,dynamic,1,55.62,52,1
1,20,dynamic,0,25.63,40,0
18,23,none,1,96.99,75,1
28,15,dynamic,1,54.42,28,0
15,2,dynamic,1,96.02,35,0
14,5,dynamic,0,64.8,53,0
15,23,dynamic,1,77.6,46,1
2,13,static,1,43.39,57,0
10,21,static,0,12.03,55,1
16,9,dynamic,1,89.19,76,0
20,18,none,1,99.02,6,1
29,23,dynamic,1,33.46,10,1
21,19,dynamic,0,20.34,63,1
8,19,none,0,54.47,11,1
19,19,none,0,35.14,81,0
7,8,static,0,76.87,98,0
3,7,none,1,87.9,73,1
21,28,none,0,54.66,71,0
7,13,none,1,27.79,84,1
19,19,dynamic,0,52.53,46,1
19,28,dynamic,1,35.73,84,0
10,1,none,0,40.96,93,1
19,3,static,1,95.37,46,0
12,10,dynamic,1,17.76,16,0
28,26,none,1,90.27,56,0
0,8,dynamic,1,33.91,67,0
14,15,static,0,61.75,12,0
22,12,none,0,24.69,55,1
9,6,dynamic,0,99.21,65,0
5,3,dynamic,0,33.97,22,1
21,5,static,0,78.93,28,0
6,1,static,0,71.52,38,1
28,9,dynamic,0,71.53,32,1
17,10,none,0,67.81,45,1
5,2,static,0,81.28,73,0
19,20,none,1,74.08,48,1
24,11,static,1,73.83,73,1
17,16,none,1,23.6,22,1
8,12,dynamic,1,18.74,82,1
8,25,none,0,44.57,61,1
16,13,static,0,20.73,70,0
28,4,static,1,10.41,35,0
13,14,none,0,77.06,13,1
13,13,dynamic,0,47.49,74,0
2,1,dynamic,0,52.9,98,1
5,20,static,0,91.34,100,0
20,14,dynamic,0,36.42,82,0
27,0,none,1,25.64,85,1
2,21,none,1,87.62,38,0
3,3,none,0,76.5,53,0
15,21,static,0,27.19,75,0
27,1,none,1,34.23,46,0
20,0,static,1,17.5,40,1
26,12,static,0,98.44,33,0
28,21,dynamic,0,67.63,79,1
18,22,dynamic,1,53.91,36,1
15,7,none,1,52.78,28,1
21,16,none,1,70.94,45,1
21,25,none,1,66.87,91,1
1,14,dynamic,0,18.78,45,0
14,7,dynamic,1,58.53,47,0
2,1,none,0,13.26,66,0
16,11,dynamic,0,76.11,80,0
17,29,dynamic,0,38.69,88,0
29,0,static,0,58.72,29,0
19,11,dynamic,1,14.54,51,0
2,23,dynamic,1,29.54,30,0
5,15,dynamic,1,13.06,78,1
27,17,dynamic,0,81.07,60,1
15,28,static,1,70.25,33,1
7,19,none,1,96.05,37,1
8,1,none,1,96.38,61,1
3,18,dynamic,0,31.65,15,0
17,16,static,1,10.82,48,1
17,23,none,1,76.34,48,1
29,16,dynamic,0,30.15,77,1
28,11,none,0,11.3,44,1
7,3,static,1,66.53,65,0
9,15,none,0,28.23,30,0
29,12,none,0,75.65,47,0
14,16,none,0,43.46,82,1
19,10,dynamic,0,26.42,60,1
26,0,dynamic,0,52.09,89,1
28,10,dynamic,1,75.12,53,1
22,8,static,0,66.63,75,1
10,17,static,1,58.13,54,1
10,28,none,0,12.26,87,0
17,3,dynamic,1,51.74,84,0
0,9,none,1,57.4,55,0
2,4,dynamic,0,32.35,49,0
2,5,static,1,68.76,98,1
27,14,none,1,64.82,38,1
10,18,dynamic,0,67.83,78,0
0,26,none,0,53.5,37,1
8,17,none,1,46.31,15,1
9,16,static,0,84.12,80,0
6,26,static,1,58.65,77,0
23,19,static,1,15.19,8,0
3,9,static,1,17.7,93,0
6,11,none,0,50.04,48,1
5,13,dynamic,1,10.16,63,0
18,3,none,0,82.03,37,1
26,4,none,0,91.64,66,1
11,18,static,1,73.82,65,0
29,14,dynamic,1,15.35,26,0
28,11,none,1,53.97,25,0
0,22,dynamic,0,28.34,38,1
6,16,static,0,26.01,46,1
0,5,static,0,11.82,78,1
5,28,static,1,27.54,91,0
6,27,none,1,50.35,58,0
6,8,static,0,63.23,100,1
19,21,static,1,85.22,38,1
28,23,none,0,80.13,23,1
20,25,dynamic,1,92.73,22,1
22,4,none,1,69.8,80,0
0,13,static,0,14.11,99,1
11,10,none,1,21.3,98,0
15,16,dynamic,1,44.36,78,1
6,23,static,0,22.0,94,0
7,5,dynamic,0,72.11,71,1
18,0,dynamic,0,77.0,37,0
12,19,static,1,20.25,59,0
3,8,static,1,65.3,14,1
16,16,none,1,47.48,17,0
2,28,none,0,48.5,16,0
24,13,static,1,42.53,60,1
7,23,static,1,66.89,75,0
17,13,none,1,70.33,67,0
19,6,static,1,97.96,30,0
12,4,static,0,52.05,56,1
15,19,static,0,68.86,14,1
26,18,none,1,96.11,58,0
15,23,static,1,97.51,8,1
27,24,dynamic,0,88.87,78,1
18,16,static,0,37.09,13,1
27,16,static,1,95.34,71,0
23,5,none,0,59.67,78,1
8,18,static,0,43.95,30,1
25,7,static,1,43.47,44,1
13,7,dynamic,1,80.09,30,1
11,11,dynamic,0,92.43,86,0
20,2,static,0,14.43,68,0
13,15,none,0,37.95,92,1
3,14,static,0,53.83,14,1
26,24,none,0,47.45,73,1
28,24,none,0,13.07,96,0
26,6,static,1,91.33,45,0
17,24,dynamic,0,29.87,65,0
0,18,none,0,99.31,100,1
23,5,dynamic,1,45.76,7,0
11,16,none,1,21.67,46,1
0,19,static,1,53.48,44,0
9,11,none,1,67.36,31,0
11,28,none,1,35.58,66,1
7,22,dynamic,0,67.11,21,0
2,8,none,1,73.63,17,1
11,16,none,0,88.33,80,0
23,20,none,1,38.01,70,0
25,11,none,1,24.06,38,1
14,12,static,0,13.41,84,1
28,5,dynamic,1,57.14,42,0
3,10,none,1,88.05,10,1
16,18,none,1,54.8,90,0
0,29,none,1,86.46,80,0
19,15,dynamic,0,27.92,16,0
9,21,dynamic,0,80.86,44,0
13,13,dynamic,0,28.48,13,0
22,25,dynamic,1,22.63,81,1
17,11,none,1,90.3,48,0
4,10,none,0,68.38,41,1
8,24,none,1,53.71,90,1
7,24,static,1,55.83,28,0
25,18,dynamic,0,82.3,29,1
9,5,none,1,34.66,81,0
27,15,none,1,58.03,57,1
11,24,static,1,69.82,50,0
5,0,static,0,96.54,55,1
0,23,none,1,49.62,55,0
20,21,dynamic,1,40.6,43,1
7,16,static,0,11.69,70,0
23,6,none,0,81.33,10,0
12,6,dynamic,1,12.13,34,0
27,25,dynamic,1,27.89,67,1
10,1,static,1,70.15,6,1
12,14,static,1,63.45,39,0
22,19,dynamic,0,29.0,57,0
5,1,dynamic,0,88.58,60,1
13,10,static,0,18.44,68,1
5,29,none,1,67.82,59,1
6,26,static,1,68.34,81,1
6,10,static,1,78.05,87,1
12,18,dynamic,1,64.75,34,1
28,20,none,1,41.41,85,0
0,25,static,0,93.25,75,0
25,15,dynamic,1,33.23,72,1
29,28,dynamic,0,82.46,27,1
10,20,none,1,52.27,54,0
13,9,static,0,47.4,49,0
21,15,none,1,79.94,100,1
6,22,static,1,74.72,74,0
29,10,static,1,42.19,21,0
28,2,none,1,10.3,99,0
20,5,static,1,47.42,85,0
16,8,static,1,49.48,50,0
20,15,none,1,94.64,78,1
17,5,none,1,84.55,65,0
11,27,dynamic,1,94.87,76,0
11,3,dynamic,0,83.8,92,0
8,12,dynamic,0,55.86,56,1
5,22,static,0,19.54,87,1
6,9,dynamic,0,33.3,39,0
19,9,dynamic,1,95.89,23,0
26,16,dynamic,1,36.0,28,1
0,25,static,1,34.65,73,0
19,6,static,0,52.3,29,1
10,28,static,1,86.12,53,0
10,29,static,1,94.09,53,0
20,23,static,1,71.9,64,1
12,6,dynamic,1,54.44,7,0
1,5,static,0,48.11,64,1
20,7,none,0,41.45,25,1
0,0,none,0,22.41,15,0
28,26,static,1,11.19,24,1
26,4,none,1,73.11,20,1
18,24,static,0,82.13,50,0
20,6,static,0,32.38,89,1
12,22,dynamic,0,65.49,62,1
0,10,dynamic,1,10.71,88,0
13,8,dynamic,1,77.49,37,0
5,14,none,0,65.34,91,0
29,17,none,0,60.99,33,0
21,24,static,0,73.24,43,0
3,15,none,0,84.76,6,0
24,6,none,1,87.89,16,1
1,27,none,1,41.04,49,0
12,9,dynamic,1,94.82,25,0
12,5,static,0,72.43,62,1
14,23,none,0,29.5,25,0
25,15,dynamic,0,43.37,47,1
7,10,static,1,53.1,52,1
2,24,dynamic,0,47.74,40,0
22,2,none,1,84.43,82,0
10,5,static,0,72.84,15,0
10,11,static,0,45.09,88,1
28,28,static,1,64.12,72,1
9,15,dynamic,1,98.72,90,1
20,8,static,1,24.83,76,0
12,25,none,1,63.8,94,1
17,25,dynamic,0,71.59,54,1
26,26,static,0,87.56,94,1
7,10,none,1,32.74,90,1
29,3,none,1,78.52,85,1
9,18,none,0,65.03,56,1
13,19,none,0,80.72,68,0
27,15,none,0,36.57,11,0
7,24,static,1,64.85,52,1
20,7,none,1,93.31,32,0
14,7,dynamic,0,25.55,65,0
21,2,static,1,71.11,46,0
3,25,dynamic,0,88.59,84,1
18,7,static,1,19.18,32,0
18,25,none,0,17.48,89,1
24,24,static,1,77.77,16,1
4,1,none,1,69.2,50,1
12,5,none,0,76.56,9,1
14,7,static,1,84.85,46,0
4,13,none,0,65.96,48,0
26,16,static,1,40.81,88,0
20,0,none,1,50.66,68,1
17,19,dynamic,1,68.28,90,0
24,23,none,1,74.09,86,0
21,28,dynamic,0,86.94,87,1
19,27,static,0,18.07,99,0
17,29,static,1,91.48,76,1
1,0,none,0,65.81,32,0
6,3,dynamic,1,25.65,45,1
22,5,none,0,47.02,52,0
9,25,dynamic,0,57.29,83,0
16,21,static,1,99.49,95,1
28,21,dynamic,0,92.12,25,1
29,19,none,0,76.55,24,0
22,19,dynamic,0,16.56,13,0
1,10,none,1,96.91,26,1
11,18,none,1,37.98,14,0
3,3,none,1,78.8,84,0
29,14,dynamic,1,57.29,35,1
28,22,dynamic,0,55.68,10,0
19,20,static,1,95.36,43,0
20,29,dynamic,0,18.12,29,1
16,19,dynamic,1,52.49,10,1
23,19,dynamic,1,93.86,49,0
24,16,static,1,33.27,76,1
12,7,static,1,87.88,62,1
18,11,none,1,47.9,67,1
19,11,none,1,19.09,81,0
27,19,dynamic,1,77.92,58,0
3,1,none,0,41.43,38,1
20,27,static,0,57.19,45,0
18,25,dynamic,0,14.54,17,0
2,14,dynamic,1,18.1,12,1
5,1,static,0,81.06,87,1
16,20,static,0,45.63,41,1
22,5,static,0,15.55,89,0
4,13,none,0,40.61,54,0
24,0,dynamic,1,26.39,8,0
7,14,static,1,81.98,7,1
11,22,static,1,34.36,82,0
29,1,static,1,42.84,75,1
29,26,static,1,60.34,49,0
19,28,static,0,55.61,87,1
6,29,none,0,80.25,72,0
25,9,static,1,23.75,7,1
13,19,static,0,99.8,73,0
13,16,none,1,23.69,62,1
28,25,static,0,94.42,43,1
6,7,static,0,10.93,10,0
5,28,static,1,34.38,53,0
16,8,none,1,75.27,88,1
8,0,none,0,38.31,9,1
20,27,dynamic,1,27.55,78,0
4,16,none,1,55.6,6,0
6,26,dynamic,0,71.51,11,1
0,25,static,1,30.01,44,1
12,20,dynamic,0,24.14,87,1
25,1,dynamic,1,83.28,9,0
5,21,dynamic,0,82.33,84,1
6,19,static,0,81.37,69,1
10,1,none,1,18.45,42,0
17,26,dynamic,0,23.13,36,1
27,13,none,1,46.04,20,0
15,26,none,1,35.13,47,0
23,12,dynamic,1,35.93,99,1
4,10,static,1,17.44,13,0
13,17,static,0,19.47,60,0
6,14,dynamic,1,70.34,11,0
22,4,dynamic,0,48.25,66,1
21,26,none,0,97.44,62,1
29,28,none,1,54.85,62,0
0,15,none,0,52.12,8,1
20,19,static,1,74.37,9,1
25,1,none,0,49.07,23,1
1,2,static,0,11.93,30,1
22,13,static,1,93.78,68,1
21,15,none,0,41.25,17,0
24,7,dynamic,0,11.25,38,0
0,8,static,1,38.52,9,0
26,25,none,1,64.52,68,0
14,2,dynamic,1,51.59,66,0
16,0,dynamic,1,94.93,31,0
29,19,dynamic,0,21.35,67,1
25,23,static,0,77.13,99,1
6,20,none,0,99.88,49,1
24,8,dynamic,0,75.34,52,0
12,21,none,1,68.03,22,1
21,21,dynamic,0,11.12,72,0
17,27,dynamic,1,27.02,71,0
17,6,none,1,97.3,26,0
18,18,dynamic,1,97.34,49,1
0,17,none,1,11.21,100,0
19,10,static,1,20.82,81,1
14,28,static,0,83.82,99,0
26,19,none,1,47.25,60,0
4,28,none,0,76.49,11,0
6,1,dynamic,1,86.36,6,0
2,1,dynamic,0,30.43,99,0
24,11,none,0,36.68,26,0
19,18,none,1,89.28,53,0
28,2,dynamic,0,51.82,61,0
3,14,static,1,38.03,34,0
19,23,dynamic,0,40.85,68,1
24,15,none,1,13.96,14,1
2,15,static,0,42.75,38,1
2,8,static,1,62.13,66,0
2,26,dynamic,1,83.72,92,1
8,5,none,0,23.62,22,0
22,7,none,0,39.97,22,0
16,10,none,1,66.79,92,0
12,3,static,1,68.36,36,0
10,0,none,1,18.51,42,0
19,25,dynamic,1,35.69,75,0
4,26,static,0,18.0,15,0
16,23,static,0,23.85,34,1
3,28,dynamic,0,91.04,42,1
19,17,static,0,34.61,78,0
10,26,static,0,25.16,87,1
15,5,none,0,80.31,70,0
25,18,none,1,51.89,72,0
28,23,none,0,71.76,90,0
11,28,none,1,55.41,14,1
14,10,none,1,97.99,43,0
4,3,static,1,15.93,60,1
2,24,none,0,17.77,9,0
13,1,none,1,95.86,16,1
0,0,none,0,95.59,86,1
10,12,none,1,45.22,8,1
4,26,none,1,77.74,50,1
28,26,dynamic,0,55.61,98,0
12,12,static,1,28.75,52,1
21,13,dynamic,0,56.15,85,1
4,20,static,0,15.23,14,1
9,20,none,0,93.83,26,1
26,3,static,0,66.35,68,1
14,27,dynamic,1,92.54,48,0
27,20,dynamic,0,84.64,61,1
5,16,dynamic,1,80.03,68,1
24,2,dynamic,0,93.43,73,1
26,0,static,0,47.18,86,1
20,11,dynamic,1,32.4,44,1
21,3,static,0,74.66,22,0
7,12,static,0,23.7,40,0
25,18,static,1,92.09,53,1
10,6,dynamic,1,68.2,77,0
19,9,dynamic,0,28.49,57,1
14,23,static,0,49.13,37,0
28,27,dynamic,1,37.82,68,1
29,28,none,1,34.81,72,1
24,8,dynamic,1,94.82,10,0
27,19,none,0,41.21,56,0
15,9,static,1,34.82,81,1
8,20,static,0,42.19,50,0
3,14,static,0,23.52,74,1
5,10,none,0,13.53,7,1
24,4,none,0,43.23,86,0
19,5,static,0,14.93,64,1
27,23,dynamic,0,74.58,32,0
16,27,static,0,56.34,25,1
1,12,dynamic,0,51.54,14,0
16,2,dynamic,0,25.81,60,0
16,22,static,1,27.92,95,1
26,0,none,1,54.7,97,0
8,6,none,1,99.17,24,0
29,6,dynamic,1,32.73,61,0
28,29,static,0,62.41,14,0
7,15,dynamic,1,83.84,46,0
29,21,static,1,92.14,52,1
9,26,dynamic,1,26.6,24,0
14,19,static,1,45.54,83,0
17,29,dynamic,0,26.3,28,0
9,7,dynamic,0,17.14,5,1
20,12,static,1,25.27,65,0
14,13,static,0,65.11,42,1
17,15,static,1,57.94,85,0
2,6,none,1,98.86,71,1
10,4,none,0,49.64,21,0
29,5,static,1,53.74,94,0
10,2,static,1,81.28,78,1
7,12,dynamic,1,28.33,66,1
24,0,static,1,69.31,54,0
15,29,none,0,72.17,80,0
4,12,none,1,25.41,62,0
16,19,none,1,76.34,55,0
3,8,static,0,39.64,23,1
12,21,static,0,30.12,58,0
10,9,dynamic,0,51.86,71,0
18,9,static,1,49.98,5,1
1,19,none,1,83.9,34,1
18,28,dynamic,1,59.09,40,0
15,17,none,0,40.43,53,0
21,9,static,1,16.3,87,0
6,6,none,0,93.13,80,0
4,22,static,1,26.45,31,1
17,24,dynamic,0,54.42,94,1
28,10,dynamic,0,93.22,12,0
26,7,static,1,87.85,98,0
22,23,dynamic,1,28.33,76,1
29,21,static,1,74.9,6,0
7,7,dynamic,0,20.63,48,1
12,17,static,0,97.54,45,0
26,23,none,0,58.63,66,0
4,21,static,0,75.94,77,1
23,18,static,1,48.65,23,1
24,8,dynamic,1,10.3,36,0
28,19,static,0,75.32,37,0
17,27,static,0,48.24,48,1
25,26,dynamic,1,88.19,14,1
22,8,none,0,48.72,19,0
9,12,dynamic,1,86.72,50,1
25,8,dynamic,1,89.94,58,1
16,1,none,0,72.41,37,1
24,6,static,1,77.04,84,0
0,11,none,1,19.14,40,1
28,21,dynamic,1,21.48,77,1
23,6,none,0,51.05,85,0
14,11,dynamic,1,66.65,72,0
28,10,static,1,30.07,15,1
14,9,dynamic,0,54.71,97,0
6,5,none,0,85.85,73,1
16,28,none,0,26.6,65,0
23,21,none,0,19.75,100,1
17,6,none,0,53.67,53,1
0,4,static,0,23.18,23,1
14,29,dynamic,0,21.31,92,1
25,0,static,1,81.75,95,1
5,19,static,0,72.01,43,1
10,19,none,1,56.09,66,0
23,20,none,0,22.23,43,0
29,11,none,0,86.15,38,1
29,7,static,0,84.11,33,1
25,17,none,1,57.04,18,1
12,5,none,1,69.1,73,0
18,23,static,1,47.54,94,1
23,19,dynamic,0,21.17,29,1
15,6,dynamic,0,76.95,79,0
6,13,static,0,24.93,99,1
0,7,none,0,38.3,90,0
16,19,dynamic,1,62.99,12,0
4,28,none,1,59.01,35,1
